,ID,Name
650,R_rxn09118_d0,L-phenylalanine transport via diffusion (extracellular to periplasm)_d0
651,R_rxn09118_m0,L-phenylalanine transport via diffusion (extracellular to periplasm)_m0
652,R_rxn09118_x0,L-phenylalanine transport via diffusion (extracellular to periplasm)_x0
653,R_rxn09121_c0,phosphate transport via diffusion (extracellular to periplasm)_c0
654,R_rxn09121_d0,phosphate transport via diffusion (extracellular to periplasm)_d0
655,R_rxn09121_m0,phosphate transport via diffusion (extracellular to periplasm)_m0
656,R_rxn09177_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase_c0
657,R_rxn09193_d0,L-proline transport via diffusion (extracellular to periplasm)_d0
658,R_rxn09193_m0,L-proline transport via diffusion (extracellular to periplasm)_m0
659,R_rxn09193_x0,L-proline transport via diffusion (extracellular to periplasm)_x0
660,R_rxn09248_d0,L-serine transport via diffusion (extracellular to periplasm)_d0
661,R_rxn09248_m0,L-serine transport via diffusion (extracellular to periplasm)_m0
662,R_rxn09248_x0,L-serine transport via diffusion (extracellular to periplasm)_x0
663,R_rxn09272_m0,"fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)_m0"
664,R_rxn09275_c0,sucrose transport transport via diffusion (extracellular to periplasm)_c0
665,R_rxn09275_d0,sucrose transport transport via diffusion (extracellular to periplasm)_d0
666,R_rxn09275_v0,sucrose transport transport via diffusion (extracellular to periplasm)_v0
667,R_rxn09300_d0,Thiamine transport via diffusion (extracellular to periplasm)_d0
668,R_rxn09307_d0,L-threonine transport via diffusion (extracellular to periplasm)_d0
669,R_rxn09307_m0,L-threonine transport via diffusion (extracellular to periplasm)_m0
670,R_rxn09307_x0,L-threonine transport via diffusion (extracellular to periplasm)_x0
671,R_rxn09339_d0,L-tyrosine transport via diffusion (extracellular to periplasm)_d0
672,R_rxn09339_m0,L-tyrosine transport via diffusion (extracellular to periplasm)_m0
673,R_rxn09339_x0,L-tyrosine transport via diffusion (extracellular to periplasm)_x0
674,R_rxn09366_d0,uracil transport via diffusion (extracellular to periplasm)_d0
675,R_rxn09444_d0,octanoyl-CoA ligase_d0
676,R_rxn09444_r0,octanoyl-CoA ligase_r0
677,R_rxn09444_x0,octanoyl-CoA ligase_x0
678,R_rxn09449_d0,acyl-coenzyme A ligase_d0
679,R_rxn09449_r0,acyl-coenzyme A ligase_r0
680,R_rxn09449_x0,acyl-coenzyme A ligase_x0
681,R_rxn09453_d0,RXN-13614.c_d0
682,R_rxn09453_r0,RXN-13614.c_r0
683,R_rxn09453_x0,RXN-13614.c_x0
684,R_rxn09686_d0,TRANS-RXNAVI-26378.ce.brachyexp.TTP_d0
685,R_rxn09686_m0,TRANS-RXNAVI-26378.ce.brachyexp.TTP_m0
686,R_rxn09686_v0,TRANS-RXNAVI-26378.ce.brachyexp.TTP_v0
687,R_rxn09711_d0,"Transport of tetrahydrofolate, mitochondrial_d0"
688,R_rxn09711_m0,"Transport of tetrahydrofolate, mitochondrial_m0"
689,R_rxn09711_v0,"Transport of tetrahydrofolate, mitochondrial_v0"
690,R_rxn09717_m0,"Transport of pyruvate, mitochondrial_m0"
691,R_rxn09736_c0,TRANS-RXN4LZ-7057.cm_c0
692,R_rxn09736_d0,TRANS-RXN4LZ-7057.cm_d0
693,R_rxn09736_m0,TRANS-RXN4LZ-7057.cm_m0
694,R_rxn09777_d0,Tricarboxylate transport protein_d0
695,R_rxn09777_m0,Tricarboxylate transport protein_m0
696,R_rxn09777_x0,Tricarboxylate transport protein_x0
697,R_rxn09784_d0,TRANS-RXNBWI-115551.cm_d0
698,R_rxn09784_m0,TRANS-RXNBWI-115551.cm_m0
699,R_rxn09785_d0,"Transport of S-adenosyl-L-homocysteine, mitochondrial_d0"
700,R_rxn09785_m0,"Transport of S-adenosyl-L-homocysteine, mitochondrial_m0"
701,R_rxn09792_m0,4-Hydroxybenzoate mitochondrial transport_m0
702,R_rxn09794_d0,4-Aminobenzoate mitochondrial transport via diffusion_d0
703,R_rxn09794_m0,4-Aminobenzoate mitochondrial transport via diffusion_m0
704,R_rxn09817_d0,(S)-Dihydrooroate nuclear transport_d0
705,R_rxn09817_m0,(S)-Dihydrooroate nuclear transport_m0
706,R_rxn09839_d0,"glyoxylate transport, peroxisomal_d0"
707,R_rxn09839_m0,"glyoxylate transport, peroxisomal_m0"
708,R_rxn09839_x0,"glyoxylate transport, peroxisomal_x0"
709,R_rxn10480_c0,CO transporter via diffusion_c0
710,R_rxn10480_d0,CO transporter via diffusion_d0
711,R_rxn10480_m0,CO transporter via diffusion_m0
712,R_rxn10480_v0,CO transporter via diffusion_v0
713,R_rxn10480_x0,CO transporter via diffusion_x0
714,R_rxn10826_d0,TRANS-RXNBWI-115401.ce.maizeexp.HCO3_d0
715,R_rxn10826_m0,TRANS-RXNBWI-115401.ce.maizeexp.HCO3_m0
716,R_rxn10826_v0,TRANS-RXNBWI-115401.ce.maizeexp.HCO3_v0
717,R_rxn10826_x0,TRANS-RXNBWI-115401.ce.maizeexp.HCO3_x0
718,R_rxn10832_d0,CoA transporter_d0
719,R_rxn10832_m0,CoA transporter_m0
720,R_rxn10867_d0,Nicotinamide transport_d0
721,R_rxn10867_m0,Nicotinamide transport_m0
722,R_rxn10923_d0,TRANS-RXNBWI-115377.ce_d0
723,R_rxn10923_m0,TRANS-RXNBWI-115377.ce_m0
724,R_rxn10923_x0,TRANS-RXNBWI-115377.ce_x0
725,R_rxn10929_d0,TRANS-RXNAVI-26408.ce.brachyexp.PYRUVATE_d0
726,R_rxn10929_m0,TRANS-RXNAVI-26408.ce.brachyexp.PYRUVATE_m0
727,R_rxn10929_x0,TRANS-RXNAVI-26408.ce.brachyexp.PYRUVATE_x0
728,R_rxn10952_d0,TRANS-RXNAVI-26408.ce.brachyexp.SUC_d0
729,R_rxn10952_m0,TRANS-RXNAVI-26408.ce.brachyexp.SUC_m0
730,R_rxn10952_x0,TRANS-RXNAVI-26408.ce.brachyexp.SUC_x0
731,R_rxn10967_d0,TRANS-RXNAVI-26408.ce.brachyexp.MAL_d0
732,R_rxn10967_m0,TRANS-RXNAVI-26408.ce.brachyexp.MAL_m0
733,R_rxn10967_x0,TRANS-RXNAVI-26408.ce.brachyexp.MAL_x0
734,R_rxn11013_d0,TRANS-RXNAVI-26408.ce.brachyexp.FUM_d0
735,R_rxn11013_m0,TRANS-RXNAVI-26408.ce.brachyexp.FUM_m0
736,R_rxn11013_x0,TRANS-RXNAVI-26408.ce.brachyexp.FUM_x0
737,R_rxn11040_c0,RXN-3341.c_c0
738,R_rxn11040_d0,RXN-3341.c_d0
739,R_rxn11040_m0,RXN-3341.c_m0
740,R_rxn11700_d0,rxn11700_d0
741,R_rxn11702_d0,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase_d0
742,R_rxn11703_d0,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase_d0"
743,R_rxn12282_d0,RXN-9644.c_d0
744,R_rxn12282_r0,RXN-9644.c_r0
745,R_rxn12282_x0,RXN-9644.c_x0
746,R_rxn12329_x0,RXN-9666.c_x0
747,R_rxn12426_d0,R_d0
748,R_rxn12426_m0,R_m0
749,R_rxn12426_x0,R_x0
750,R_rxn12510_c0,ATP:pantothenate 4'-phosphotransferase_c0
751,R_rxn13149_c0,Hypothetical enzyme_c0
752,R_rxn13213_d0,"acetyl-CoA transport, nuclear_d0"
753,R_rxn13213_m0,"acetyl-CoA transport, nuclear_m0"
754,R_rxn13290_d0,farnesyl diphosphate transport (mitochondrial)_d0
755,R_rxn13360_d0,NADP transporter_d0
756,R_rxn13360_m0,NADP transporter_m0
757,R_rxn13361_d0,NAD(+) transport (Peroxisomal membrane)_d0
758,R_rxn13361_m0,NAD(+) transport (Peroxisomal membrane)_m0
759,R_rxn13365_d0,Oxaloacetate transport_d0
760,R_rxn13365_m0,Oxaloacetate transport_m0
761,R_rxn13365_x0,Oxaloacetate transport_x0
762,R_rxn13689_j0,cytochrome-c reductase (ubiquinol8: 4 protons translocated)_j0
763,R_rxn13726_j0,NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_j0
764,R_rxn13822_d0,deoxyadenosine transport_d0
765,R_rxn13822_m0,deoxyadenosine transport_m0
766,R_rxn14012_d0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase_d0
767,R_rxn14012_m0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase_m0
768,R_rxn14012_r0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase_r0
769,R_rxn14085_d0,all-trans-nonaprenyl-diphosphate:homogentisate nonaprenyltransferase (decarboxylating)_d0
770,R_rxn14094_d0,tetrahydrogeranylgeranyl-diphosphate:NADP+ oxidoreductase_d0
771,R_rxn14142_d0,dihydrogeranylgeranyl-diphosphate:NADP+ oxidoreductase_d0
772,R_rxn14261_d0,phytyl-diphosphate:NADP+ oxidoreductase_d0
773,R_rxn15021_d0,pyruvate:pyruvate acetaldehydetransferase (decarboxylating)_d0
774,R_rxn15022_c0,Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0
775,R_rxn15022_d0,Isocitrate:NADP+ oxidoreductase (decarboxylating)_d0
776,R_rxn15022_m0,Isocitrate:NADP+ oxidoreductase (decarboxylating)_m0
777,R_rxn15022_x0,Isocitrate:NADP+ oxidoreductase (decarboxylating)_x0
778,R_rxn15045_c0,isocitrate glyoxylate-lyase (succinate-forming)_c0
779,R_rxn15045_x0,isocitrate glyoxylate-lyase (succinate-forming)_x0
780,R_rxn15056_m0,Isocitrate:NAD+ oxidoreductase (decarboxylating)_m0
781,R_rxn15062_c0,UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase_c0
782,R_rxn15069_c0,sucrose alpha-glucohydrolase_c0
783,R_rxn15069_d0,sucrose alpha-glucohydrolase_d0
784,R_rxn15069_m0,sucrose alpha-glucohydrolase_m0
785,R_rxn15069_n0,sucrose alpha-glucohydrolase_n0
786,R_rxn15116_c0,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0"
787,R_rxn15116_d0,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_d0"
788,R_rxn15118_c0,Uridine ribohydrolase_c0
789,R_rxn15121_m0,ATP:D-galactose 1-phosphotransferase_m0
790,R_rxn15151_c0,myo-Inositol:oxygen oxidoreductase_c0
791,R_rxn15151_n0,myo-Inositol:oxygen oxidoreductase_n0
792,R_rxn15166_d0,L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)_d0
793,R_rxn15209_c0,ATP:D-glucuronate 1-phosphotransferase_c0
794,R_rxn15229_c0,Guanosine ribohydrolase_c0
795,R_rxn15249_m0,ATP:alpha-D-glucose 6-phosphotransferase_m0
796,R_rxn15250_c0,alpha-D-Glucose 6-phosphate phosphohydrolase_c0
797,R_rxn15250_d0,alpha-D-Glucose 6-phosphate phosphohydrolase_d0
798,R_rxn15271_d0,beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_d0
799,R_rxn15280_c0,isocitrate hydro-lyase (cis-aconitate-forming)_c0
800,R_rxn15280_d0,isocitrate hydro-lyase (cis-aconitate-forming)_d0
801,R_rxn15280_m0,isocitrate hydro-lyase (cis-aconitate-forming)_m0
802,R_rxn15298_c0,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase_c0
803,R_rxn15298_d0,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase_d0
804,R_rxn15348_c0,Coniferin beta-D-glucosidase_c0
805,R_rxn15364_c0,alpha-D-Glucose 6-phosphate ketol-isomerase_c0
806,R_rxn15364_d0,alpha-D-Glucose 6-phosphate ketol-isomerase_d0
807,R_rxn15435_c0,ATP:D-fructose 6-phosphotransferase_c0
808,R_rxn15435_d0,ATP:D-fructose 6-phosphotransferase_d0
809,R_rxn15435_m0,ATP:D-fructose 6-phosphotransferase_m0
810,R_rxn15493_c0,ATP:D-fructose-6-phosphate 1-phosphotransferase_c0
811,R_rxn15493_d0,ATP:D-fructose-6-phosphate 1-phosphotransferase_d0
812,R_rxn15494_c0,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase_c0"
813,R_rxn15494_d0,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase_d0"
814,R_rxn15780_c0,R08767_c0
815,R_rxn16289_c0,Hexadecanoic acid:fatty acid omega-hydroxylase_c0
816,R_rxn16289_r0,Hexadecanoic acid:fatty acid omega-hydroxylase_r0
817,R_rxn16291_c0,"cis-9,10-epoxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)_c0"
818,R_rxn16291_r0,"cis-9,10-epoxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)_r0"
819,R_rxn16300_c0,"9,10-dihydroxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)_c0"
820,R_rxn16300_r0,"9,10-dihydroxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)_r0"
821,R_rxn17196_c0,TPNH-ferredoxin reductase_c0
822,R_rxn17196_d0,TPNH-ferredoxin reductase_d0
823,R_rxn17428_m0,3-Demethylubiquinone-9 3-O-methyltransferase_m0
824,R_rxn17469_d0,FabF_d0
825,R_rxn17731_c0,biotin synthase_c0
826,R_rxn17731_m0,biotin synthase_m0
827,R_rxn17744_d0,2KETO-3METHYLVALERATE-RXN.c_d0
828,R_rxn17744_m0,2KETO-3METHYLVALERATE-RXN.c_m0
829,R_rxn17803_d0,oleoyl-[acyl-carrier-protein] hydrolase_d0
830,R_rxn18935_d0,beta-hydroxybutyryl acyl carrier protein dehydrase_d0
831,R_rxn18936_d0,(3R)-3-hydroxyoctanoyl-[acyl-carrier protein] hydro-lyase (oct-2-enoyl-[acyl-carrier protein]-forming)_d0
832,R_rxn18937_d0,(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase (hexadec-2-enoyl-[acyl-carrier protein]-forming)_d0
833,R_rxn19027_d0,acetohydroxy acid reductoisomerase_d0
834,R_rxn19029_d0,"2,3-dihydroxy-3-methylvalerate dehydrogenase (isomerizing)_d0"
835,R_rxn19030_d0,2-aceto-2-hydroxy-butyrate synthase_d0
836,R_rxn19071_c0,aminodeoxychorismate lyase_c0
837,R_rxn19071_d0,aminodeoxychorismate lyase_d0
838,R_rxn19077_c0,ADPREDUCT-RXN.c_c0
839,R_rxn19240_c0,Isoleucine transaminase_c0
840,R_rxn19240_d0,Isoleucine transaminase_d0
841,R_rxn19240_m0,Isoleucine transaminase_m0
842,R_rxn19241_c0,branched-chain-amino-acid transaminase_c0
843,R_rxn19241_d0,branched-chain-amino-acid transaminase_d0
844,R_rxn19241_m0,branched-chain-amino-acid transaminase_m0
845,R_rxn19242_c0,Valine transaminase_c0
846,R_rxn19242_d0,Valine transaminase_d0
847,R_rxn19242_m0,Valine transaminase_m0
848,R_rxn19246_d0,15-tetracosenoate-CoA ligase_d0
849,R_rxn19246_r0,15-tetracosenoate-CoA ligase_r0
850,R_rxn19246_x0,15-tetracosenoate-CoA ligase_x0
851,R_rxn19253_d0,L-arogenate hydro-lyase (decarboxylating)_d0
852,R_rxn19277_c0,CDPREDUCT-RXN.c_c0
853,R_rxn19316_m0,citrate condensing enzyme_m0
854,R_rxn19316_x0,citrate condensing enzyme_x0
855,R_rxn19343_c0,CYSPH-RXN.c_c0
856,R_rxn19343_d0,CYSPH-RXN.c_d0
857,R_rxn19345_c0,CYSSYNMULTI-RXN.c_c0
858,R_rxn19345_d0,CYSSYNMULTI-RXN.c_d0
859,R_rxn19345_m0,CYSSYNMULTI-RXN.c_m0
860,R_rxn19488_m0,"7,8-dihydrofolate synthetase_m0"
861,R_rxn19544_c0,"alpha,beta-dihydroxyisovalerate dehydratase_c0"
862,R_rxn19544_d0,"alpha,beta-dihydroxyisovalerate dehydratase_d0"
863,R_rxn19545_d0,"2,3-Dihydroxy-3-methylvalerate dehydratase_d0"
864,R_rxn19686_d0,beta-hydroxydecanoyl thioester dehydrase_d0
865,R_rxn19701_d0,ferredoxin-nitrite reductase_d0
866,R_rxn19771_c0,GDPREDUCT-RXN.c_c0
867,R_rxn19828_d0,ferredoxin-dependent glutamate synthase_d0
868,R_rxn19828_m0,ferredoxin-dependent glutamate synthase_m0
869,R_rxn19900_c0,tetrahydropteroyltriglutamate methyltransferase_c0
870,R_rxn19900_d0,tetrahydropteroyltriglutamate methyltransferase_d0
871,R_rxn19900_x0,tetrahydropteroyltriglutamate methyltransferase_x0
872,R_rxn19905_d0,homoserine kinase_d0
873,R_rxn20176_m0,mannokinase_m0
874,R_rxn20496_m0,Ornithine--oxo-glutarate aminotransferase_m0
875,R_rxn20508_c0,phosphate:oxaloacetate carboxy-lyase (phosphorylating)_c0
876,R_rxn20583_c0,phosphoglucose mutase_c0
877,R_rxn20583_d0,phosphoglucose mutase_d0
878,R_rxn20595_c0,plastoquinol-plastocyanin reductase_c0
879,R_rxn20595_d0,plastoquinol-plastocyanin reductase_d0
880,R_rxn20617_c0,PROLINE-MULTI.c_c0
881,R_rxn20617_d0,PROLINE-MULTI.c_d0
882,R_rxn20632_d0,H2O:plastoquinone reductase (light-dependent)_d0
883,R_rxn20643_d0,thiC (gene name)_d0
884,R_rxn20649_m0,1-pyrroline-5-carboxylate dehydrogenase_m0
885,R_rxn21324_c0,RXN-1103.c_c0
886,R_rxn21324_r0,RXN-1103.c_r0
887,R_rxn21635_c0,pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)_c0
888,R_rxn21635_n0,pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)_n0
889,R_rxn22111_m0,RXN-9242.c_m0
890,R_rxn22116_m0,"3-nonaprenyl-4,5-dihydroxybenzoate methyltransferase_m0"
891,R_rxn23155_d0,NAD(P)H-hydrate epimerase_d0
892,R_rxn23415_d0,RXN-13142.c_d0
893,R_rxn23772_c0,RXN-2121.c_c0
894,R_rxn23773_c0,RXN-2122.c_c0
895,R_rxn23801_c0,RXN-2581.c_c0
896,R_rxn23801_r0,RXN-2581.c_r0
897,R_rxn23803_c0,RXN-2621.c_c0
898,R_rxn23805_d0,RXN-2762.c_d0
899,R_rxn24109_d0,arogenic dehydrogenase (ambiguous)_d0
900,R_rxn24131_c0,UDP-glucose:4-aminobenzoate acylglucosyltransferase_c0
901,R_rxn24286_c0,RXN-7401.c_c0
902,R_rxn24310_d0,RXN-7568.c_d0
903,R_rxn24312_d0,RXN-7569.c_d0
904,R_rxn24330_d0,RXN-7614.c_d0
905,R_rxn24330_x0,RXN-7614.c_x0
906,R_rxn24348_c0,RXN-7652.c_c0
907,R_rxn24358_d0,RXN-7664.c_d0
908,R_rxn24360_d0,RXN-7665.c_d0
909,R_rxn24362_d0,RXN-7666.c_d0
910,R_rxn24404_c0,RXN-7703.c_c0
911,R_rxn24508_d0,RXN-7903.c_d0
912,R_rxn24928_c0,RXN-8442.c_c0
913,R_rxn25371_c0,RXN-91.c.metaexp.CPD-12575_c0
914,R_rxn25441_c0,RXN-92.c.metaexp.CPD-12575_c0
915,R_rxn25468_m0,RXN-9241.c_m0
916,R_rxn25469_m0,RXN-9243.c_m0
917,R_rxn25475_m0,RXN-9278.c_m0
918,R_rxn25480_m0,RXN-9284.c_m0
919,R_rxn25630_c0,RXN-95.c.metaexp.CPD-12575_c0
920,R_rxn25637_d0,acetoacetyl-[acyl-carrier protein] reductase_d0
921,R_rxn25641_d0,3-oxo-octanoyl-[acyl-carrier protein] reductase_d0
922,R_rxn25647_d0,3-oxo-palmitoyl-[acyl-carrier protein] synthase_d0
923,R_rxn25649_d0,3-oxo-palmitoyl-[acyl-carrier protein] reductase_d0
924,R_rxn25661_d0,3-oxo-cis-vaccenoyl-[acyl-carrier protein] reductase_d0
925,R_rxn25662_d0,3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase_d0
926,R_rxn25716_d0,3-oxo-stearoyl-[acyl-carrier protein] synthase_d0
927,R_rxn25718_d0,3-oxo-stearoyl-[acyl-carrier protein] reductase_d0
928,R_rxn25719_d0,3-hydroxystearoyl-[acyl-carrier protein] dehydratase_d0
929,R_rxn25743_d0,crotonyl-[acp] reductase_d0
930,R_rxn25747_d0,trans-delta2-decenoyl-[acp]-reductase_d0
931,R_rxn25750_d0,trans tetradec-2-enoyl-[acp] reductase_d0
932,R_rxn25762_d0,RXN-9673.c_d0
933,R_rxn25762_r0,RXN-9673.c_r0
934,R_rxn25762_x0,RXN-9673.c_x0
935,R_rxn25847_c0,RXN-9802.c_c0
936,R_rxn25848_c0,RXN-9803.c_c0
937,R_rxn26013_d0,"L-serine hydro-lyase [adding indole, L-tryptophan-forming]_d0"
938,R_rxn26037_d0,IscS_d0
939,R_rxn26477_d0,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase_d0
940,R_rxn26754_d0,plastocyanin:ferredoxin oxidoreductase (light-dependent)_d0
941,R_rxn27029_d0,RXNQT-4300.c_d0
942,R_rxn27030_d0,RXNQT-4301.c_d0
943,R_rxn27259_c0,sulfate adenylyltransferase_c0
944,R_rxn27259_d0,sulfate adenylyltransferase_d0
945,R_rxn27259_n0,sulfate adenylyltransferase_n0
946,R_rxn27266_c0,sulfite reductase (ferredoxin)_c0
947,R_rxn27266_d0,sulfite reductase (ferredoxin)_d0
948,R_rxn27318_c0,NADPH-thioredoxin reductase_c0
949,R_rxn27318_d0,NADPH-thioredoxin reductase_d0
950,R_rxn27318_m0,NADPH-thioredoxin reductase_m0
951,R_rxn27360_d0,transport of PEP_d0
952,R_rxn27360_m0,transport of PEP_m0
953,R_rxn27360_x0,transport of PEP_x0
954,R_rxn27415_c0,UDPREDUCT-RXN.c_c0
955,R_rxn27497_d0,3-carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating)_d0
956,R_rxn27709_d0,anthranilate synthetase_d0
957,R_rxn27927_d0,L-histidinol phosphate phosphatase_d0
958,R_rxn28082_d0,PRA isomerase_d0
959,R_rxn28083_d0,glutamate-prephenate aminotransferase_d0
960,R_rxn28487_d0,RXN-9555.d_d0
961,R_rxn28606_d0,TRANS-RXNAVI-26408.ce.brachyexp.OLEATE-CPD_d0
962,R_rxn28615_d0,tryptophan synthase alpha_d0
963,R_rxn29086_d0,TRANS-RXN-231.cm_d0
964,R_rxn29086_m0,TRANS-RXN-231.cm_m0
965,R_rxn29086_x0,TRANS-RXN-231.cm_x0
966,R_rxn29122_m0,TRANS-RXN0-240.cp_m0
967,R_rxn29240_d0,TRANS-RXN4LZ-6924.cd_d0
968,R_rxn29240_m0,TRANS-RXN4LZ-6924.cd_m0
969,R_rxn29240_v0,TRANS-RXN4LZ-6924.cd_v0
970,R_rxn29246_d0,TRANS-RXNAVI-12503.ce_d0
971,R_rxn29318_d0,TRANS-RXNBWI-115471.ce_d0
972,R_rxn29318_m0,TRANS-RXNBWI-115471.ce_m0
973,R_rxn29318_v0,TRANS-RXNBWI-115471.ce_v0
974,R_rxn29325_d0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_d0
975,R_rxn29325_m0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_m0
976,R_rxn29325_v0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_v0
977,R_rxn29342_d0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_d0
978,R_rxn29342_m0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_m0
979,R_rxn29342_v0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_v0
980,R_rxn29733_d0,TRANS-RXNBWI-115391.ce_d0
981,R_rxn29733_m0,TRANS-RXNBWI-115391.ce_m0
982,R_rxn29733_v0,TRANS-RXNBWI-115391.ce_v0
983,R_rxn29733_x0,TRANS-RXNBWI-115391.ce_x0
984,R_rxn29785_d0,TRANS-RXNAVI-26920.ce_d0
985,R_rxn29785_m0,TRANS-RXNAVI-26920.ce_m0
986,R_rxn29919_d0,TRANSALDOL-RXN.d_d0
987,R_rxn30639_d0,CisAconEquiv_d0
988,R_rxn30639_m0,CisAconEquiv_m0
989,R_rxn30639_x0,CisAconEquiv_x0
990,R_rxn31154_d0,R_d0
991,R_rxn31160_m0,R_m0
992,R_rxn31167_d0,R_d0
993,R_rxn31167_m0,R_m0
994,R_rxn31167_x0,R_x0
995,R_rxn31168_d0,R_d0
996,R_rxn31168_m0,R_m0
997,R_rxn31168_x0,R_x0
998,R_rxn31169_d0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT)_d0
999,R_rxn31169_m0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT)_m0
1000,R_rxn31169_x0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT)_x0
1001,R_rxn31240_c0,"glucose-6-phosphate isomerase, putative_c0"
1002,R_rxn31358_d0,R_d0
1003,R_rxn31768_d0,OPPSYN-RXN.r.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_d0
1004,R_rxn31768_m0,OPPSYN-RXN.r.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_m0
1005,R_rxn31768_r0,OPPSYN-RXN.r.plantexp.ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_r0
1006,R_rxn31828_d0,-_d0
1007,R_rxn31828_m0,-_m0
1008,R_rxn31828_v0,-_v0
1009,R_rxn31927_d0,-_d0
1010,R_rxn32037_d0,-_d0
1011,R_rxn32037_m0,-_m0
1012,R_rxn32037_x0,-_x0
1013,R_rxn32435_d0,-_d0
1014,R_rxn32435_m0,-_m0
1015,R_rxn32435_x0,-_x0
1016,R_rxn32592_d0,-_d0
1017,R_rxn32592_m0,-_m0
1018,R_rxn32592_x0,-_x0
1019,R_rxn32628_d0,-_d0
1020,R_rxn32628_m0,-_m0
1021,R_rxn32628_v0,-_v0
1022,R_rxn33186_d0,-_d0
1023,R_rxn33186_m0,-_m0
1024,R_rxn34362_d0,dimethylallyl-diphosphate transport_d0
1025,R_rxn34364_d0,"beta-fructose 6-phosphate transport, chloroplast_d0"
1026,R_rxn35347_j0,cytochrome c oxidase Complex IV_j0
1027,R_rxn37018_c0,deoxyribokinase_c0
1028,R_rxn37018_d0,deoxyribokinase_d0
1029,R_rxn37266_c0,sucrose-UDP glucosyltransferase_c0
1030,R_rxn37266_d0,sucrose-UDP glucosyltransferase_d0
1031,R_rxn37324_d0,acyl-coenzyme A ligase_d0
1032,R_rxn37324_r0,acyl-coenzyme A ligase_r0
1033,R_rxn37324_x0,acyl-coenzyme A ligase_x0
1034,R_rxn37585_c0,N-ribosyladenine ribohydrolase_c0
1035,R_rxn37610_d0,OPPSYN-RXN.c.plantexp.OCTAPRENYL-DIPHOSPHATE_d0
1036,R_rxn37610_m0,OPPSYN-RXN.c.plantexp.OCTAPRENYL-DIPHOSPHATE_m0
1037,R_rxn37610_r0,OPPSYN-RXN.c.plantexp.OCTAPRENYL-DIPHOSPHATE_r0
1038,R_rxn37651_d0,1.3.1.9-RXN.c.araexp.Cis-vaccenoyl-ACPs_d0
1039,R_rxn37695_c0,R15-RXN.c.araexp.L-ALPHA-ALANINE_c0
1040,R_rxn37863_c0,Galactowaldenase_c0
1041,R_rxn38788_m0,KAPA transport (Peroxisomal membrane)_m0
1042,R_rxn38788_x0,KAPA transport (Peroxisomal membrane)_x0
1043,R_rxn38795_m0,hydroxymethyldihydropterin transport (Mitochondrial membrane)_m0
1044,R_rxn39241_d0,5-Methyltetrahydrofolate Transport_d0
1045,R_rxn39241_m0,5-Methyltetrahydrofolate Transport_m0
